text,label
"The parties hereto consider this liquidated damages provision to be a reasonable, good faith pre-estimate of those damages.",Liability
"You and each of your principals agree that the liquidated damages provision does not give us an adequate remedy at law for any default under, or for the enforcement of, any provision of this Agreement other than the Royalty Fee sections.",Liability
This Agreement shall be governed by and construed in accordance with             the laws of England and Wales.,Governance
The Licensee may terminate this Agreement at any time by giving             written notice to the Owner and NCC.,Termination
NCC may terminate this Agreement by giving 60 days written notice to             the Owner and the Licensee.,Termination
"NCC shall in no circumstances be liable to the Owner or the Licensee             for indirect or consequential loss of any nature whatsoever whether             for loss of profit, loss of business or otherwise.",Liability
"NCC shall not be liable for any loss caused to the Owner or the             Licensee either jointly or severally except for loss of or damage to             the Material to the extent that such loss or damage is caused by the             negligent acts or omissions of NCC, its employees, agents or             sub-contractors and in such event NCC's total liability in respect             of all claims arising under or by virtue of this Agreement shall             not (except in the case of claims for personal injury or death)             exceed the sum of (pounds)500,000.",Liability
"The initial term (""Initial Term"") of this Agreement shall be for one year commencing on the 1st day of May, 2006 (""Effective Date"").",Termination
"Unless either party gives written notice to terminate this Agreement at least six (6) months prior to the end of said Initial Term, this Agreement shall continue on a year to year basis (""Extended Term(s)"") until terminated by either party by giving written notice of termination thereof to the other party at least six (6) months prior to the end of the then current Extended Term.",Termination
This Agreement and performance hereunder shall be governed by the laws of the State of Oklahoma without regard to conflict of laws.,Governance
"Neither party to this Agreement shall assign, subcontract, or otherwise conveyor delegate its rights or duties hereunder to any third party without the prior written consent of the other party hereto, such consent not to be unreasonably withheld.",Transfer
"During the term of this Agreement or any extension thereof, BNL shall have a non-exclusive license to use the VIP System on-line as designated by VIP.",IP
"VIP shall have no liability with respect to its obligations under this agreement or otherwise for consequential, exemplary, special, indirect, incidental or punitive damages even if it has been advised of the possibility of such damages in any event, other than claims covered by paragraph 8(b) or paragraph 6(a) of this agreement (which claims are excluded from this paragraph 9(f) limitation), the liability of VIP to BNL for any reason and upon any cause of action or claim in contract, tort or otherwise shall be limited to the amount paid by BNL to VIP in the twelve (12) month period prior to the accrual of the action or claim for the specific service which is the subject of the action or claim (or, if such accrual occurs during the first twelve (12) months of the initial term, then the liability shall be limited to the minimum fees payable by BNL to VIP during the first twelve (12) months of the initial term).",Liability
"of such damages. in any event, other than claims covered by the next sentence, the liability of BNL to VIP for any reason and upon any cause of action and claim in contract, tort or otherwise shall be limited to the amounts paid by BNL to VIP in the twelve (12) month period prior to the accrual of the action or claim for the specific service which is the subject of the action or claim (or, if such accrual occurs during the first twelve (12) months of the initial term, then the liability shall be limited to the minimum fees payable by BNL to VIP during the first twelve (12) months of the initial term) claims by VIP for the minimum fees and other fees and expenses owing by BNL under paragraphs 5, 15(a) and 15(c), or for a breach by BNL of VIP's proprietary rights as set forth in paragraph 13 are excluded from this paragraph II limitation except for the claims excluded by the preceding sentence, this limitation applies to all causes of action or claims in the aggregate including without limitation breach of contract, breach of warranty, negligence, strict liability, misrepresentation and other torts.",Liability
Any claim of action of any kind which one party to this Agreement may have against the other party relating to or arising out of this Agreement must be commenced within two (2) years from the date such claim or cause of action shall have first accrued.,Liability
"BNL shall have no liability with respect to its obligations under this agreement or otherwise for consequential, exemplary, special, indirect, incidental or punitive damages even if it has been advised of the possibility",Liability
"However, if, after the Initial Term, BNL terminates this Agreement during an  Extended Term by giving less than six (6) months notice, in addition to any other sums due VIP under this Agreement, BNL shall pay to VIP a cancellation fee equal to the greater of (i) the Minimum Fee multiplied by the remaining number of months in the then current term, (ii) the average of the monthly billings for the six (6) month period immediately preceding the date upon which the notice of termination is received by VIP from BNL multiplied by the remaining number of months in the then current term or (iii) thirty thousand dollars ($30, 000).",Liability
"This agreement shall commence as of date first above written, and          shall Continue through December 31, 2004 (""the Term"").",Termination
"This Agreement has been entered into in the State of                   Tennessee, and the validity, interpretation and legal effect                   of this Agreement will be governed by the laws of the State of                   Tennessee applicable to contracts entered into and performed                   entirely within the State of Tennessee.",Governance
"Integrity will hold exclusive                   worldwide rights to promote and sell the product to/through                   the following distribution channels: Christian retail (CBA or                   Christian Booksellers Association markets), direct mail                   (including continuity sales, church sales, digital and                   e-commerce sales.)",Restriction
"TL will hold exclusive worldwide                   rights to promote and sell the product through the following                   distribution channels: Outgoing telemarketing, General Market                   retail, and General Market catalogs, and exclusive rights                   within the United States for Television Direct response.",Restriction
"Either party may, at its election, assign this Agreement or          any of its rights or delegate any of its obligations hereunder, in          whole or in part, to any person, firm or corporation owning or          acquiring all or a substantial portion of its assets, to any person,          firm or corporation that is related to it as an affiliate,",Transfer
"assignment by either party of its rights to an unrelated third party,          the other party shall be given written notice, then in such event the          other party may upon six-months (6-months) written notice terminate          this Agreement.",Transfer
In the event of such an,Transfer
"subsidiary or otherwise, or to any person, firm or corporation into          which or with it might merge or consolidate.",Transfer
TL will trademark the series name in joint                   names of TL and Integrity.,IP
The parties hereby agree that the                   copyright in the Product sound recording compilation will be                   jointly registered by Integrity in the names of Integrity                   and TL.,IP
"Integrity hereby grants to TL the right                   to use its ""Integrity Music"" name and logo (""the Integrity                   Trademarks') in connection with the products produced during                   the Term of this Agreement for as long as the parties continue                   to sell and distribute such products at no additional cost to                   TL, and in accordance with the terms and conditions contained                   herein.",IP
"TL hereby grants to Integrity the right to use                   its ""TL Music"" name and logo (""the TL Trademarks"") in                   connection with the products produced during the Term of this                   Agreement for as long as the parties continue to sell and                   distribute such products at no additional cost to Integrity,                   and in accordance with the terms and conditions contained                   herein.",IP
"TL will hold exclusive worldwide                   rights to promote and sell the product through the following                   distribution channels: Outgoing telemarketing, General Market                   retail, and General Market catalogs, and exclusive rights                   within the United States for Television Direct response.",IP
"The term of this Agreement commences on the Effective Date and shall continue in effect until the later of (a) the fourth (4th) anniversary of the Effective Date, or (b) the completion or termination of the Research and receipt by LBIO of all deliverables due from MD Anderson hereunder, unless sooner terminated in accordance with the provisions of Section 2.2 or Section 9.14.",Termination
"This Agreement shall be governed by and interpreted in accordance with the laws of the State of Texas, United States of America, without giving effect to any conflict of laws provisions.",Governance
"As between the Parties, and without limiting MD Anderson's assistance obligations under Section 7.2(b), LBIO shall have the sole and exclusive right to file patents covering or claiming Inventions and shall bear all costs with respect to the prosecution and maintenance thereof.",Restriction
LBIO may assign or transfer this Agreement without the prior written consent of but with written notice to MD Anderson promptly following consummation of the relevant transaction.,Transfer
"MD Anderson hereby acknowledges and agrees that the rights and obligations hereunder are of a personal nature and, therefore, neither this Agreement nor any right or obligation contained within shall be assignable, transferable or delegable in whole or in part by MD Anderson and MD Anderson shall not, without the prior written consent of LBIO, sub-contract or otherwise engage any consultant or other third party to perform any of MD Anderson's activities or obligations under this Agreement or any Study Order.",Transfer
"MD Anderson shall promptly make full written disclosure to LBIO, shall hold in trust for the sole right and benefit of LBIO, and hereby assigns, transfers and conveys to LBIO, or its designee, all of MD Anderson's worldwide right, title and interest in and to any and all Inventions and all Intellectual Property Rights therein and relating thereto[, provided that MD Anderson shall retain the right to use any such Invention for internal research, academic, and patient care purposes]",IP
"MD Anderson further acknowledges and agrees that all original works of authorship that are made by MD Anderson (solely or jointly with others) in the performance of the Research, excluding any publication made in accordance with Section 6.4 (a ""Work"") and that are protectable by copyright are ""works made for hire,"" as that term is defined in the United States Copyright Act.",IP
"However, to the extent that any Work may not, by operation of any Laws, be a work made for hire, MD Anderson hereby assigns, transfers and conveys to LBIO all of MD Anderson's worldwide right, title and interest in and to such Work, including all Intellectual Property Rights therein and relating thereto, subject to MD Anderson's right to use such Work for internal research, academic, and non-commercial patient care purposes prior to publication or public disclosure.",IP
"In addition, to the extent that it is legally able to do so, MD Anderson hereby grants LBIO a royalty-free right and license to use and reproduce any Publication.",IP
"MD Anderson hereby grants LBIO a non-exclusive, royalty free, perpetual license (with rights to sub-license) under, in and to all Background Intellectual Property that is: (a) owned by MD Anderson; (b) consists of and/or comprises the manufacturing protocol utilized by MD Anderson in the conduct of a Study; and (c) reasonably necessary to exploit (including developing, obtaining and maintaining regulatory approval for, manufacturing, or commercializing) any Invention, Study result, or Study article, or any improvement or derivative thereof, strictly limited to the Fields (collectively, the ""Non-Exclusively Licensed MD Anderson Background Intellectual Property""), to the extent that such Non- Exclusively Licensed MD Anderson Background Intellectual Property does not include Third Party IP (as defined hereinafter).",IP
"MD Anderson also grants LBIO a non-exclusive, royalty free, perpetual license (with rights to sub-license) under, in and to any and all data generated by MD Anderson in conducting studies of TILs in double refractory melanoma outside of the Collaboration and as of the Effective Date, and LBIO shall have unrestricted rights to use such double refractory melanoma data in governmental and regulatory submissions, including submissions that may become public.",IP
"NEITHER LBIO NOR MD ANDERSON, NOR ANY OF THEIR AFFILIATES, NOR ANY OF THEIR RESPECTIVE DIRECTORS, OFFICERS, MEMBERS OR EMPLOYEES, SHALL HAVE ANY LIABILITY OF ANY TYPE, FOR ANY SPECIAL, PUNITIVE, INCIDENTAL, INDIRECT OR CONSEQUENTIAL DAMAGES, INCLUDING THE LOSS OF OPPORTUNITY, LOSS OF USE, OR LOSS OF REVENUE OR PROFIT, IN CONNECTION WITH OR ARISING OUT OF THIS AGREEMENT OR ANY STUDY ORDER; PROVIDED, THAT, THE FOREGOING DISCLAIMER SHALL NOT APPLY WITH RESPECT TO (1) A PARTY'S INDEMNIFICATION OBLIGATIONS, (2) A PARTY'S BREACH OF ITS OBLIGATIONS UNDER THIS AGREEMENT WITH RESPECT TO CONFIDENTIALITY AND NON-USE OR INTELLECTUAL PROPERTY-RELATED MATTERS OR (3) A PARTY'S GROSS NEGLIGENCE OR WILLFUL MISCONDUCT.",Liability
"Accordingly, LBIO shall have available, in addition to any other right or remedy available to it, the right to seek an injunction from a court of competent jurisdiction restraining such a breach (or threatened breach) and to specific performance of any such Section.",Liability
"This Agreement shall be effective until the earlier of (a) its termination in accordance with the provisions of this Article 14 or (b) the date that is two (2) years after the date of this Agreement; provided, however, that this Agreement will renew automatically for successive terms of one (1) year each unless a party to this Agreement delivers written notice of termination to the other party to this Agreement at least sixty (60) days prior to the end of the original or any renewal term or the parties to this Agreement do not agree in writing to the Quota Amount referred to in subsection 14.2(b)(1) for any one (1) year renewal term at least sixty (60) days prior to the commencement of such term.",Termination
THIS AGREEMENT SHALL BE GOVERNED BY AND CONSTRUED IN ACCORDANCE WITH THE LAWS OF THE SIATE OF TEXAS.,Governance
"Each of Licensor and Licensee understands and acknowledges that Licensor shall be entitled to protect and preserve the going concern value of Licensor's business to the extent permitted by law and that Licensor would not have entered into this Agreement absent the provisions of this Section 10.1 and, therefore, each of Licensor and Licensee agrees that during the term of this Agreement Licensee shall not engage in, represent in any way or be connected with directly or indirectly any business competing with the Licensed Products.",Restriction
"Licensor hereby grants to Licensee an exclusive in the Territory to (1) make Sublicense Copies and copies of the Documentation to meet the demand of Redistributors and Customers and (2) market and sublicense Sublicense Copies and copies of the Documentation, together with any copies of promotional and other materials which Licensor may produce or obtain from time to time to assist Licensee in marketing and sublicensing the Licensed Products during the term of this Agreement by any one or more of the following means:

     (a)  TO A REDISTRIBUTOR: To a Redistributor pursuant to a Redistributor           Agreement containing substantially the same terms and conditions as           are set forth in this Agreement (subject to Section 2.5) and a           Sublicense with each Customer of Redistributor in accordance with           subsection 2.2(b); or

     (b)  TO CUSTOMERS: Pursuant to a Sublicense signed by the Customer.",Restriction
"(2)   Upon thirty (30) days prior written notice if Licensee enters into an           agreement or other arrangement relating to the merger of Licensee with           another entity, the acquisition of the majority of Licensee's issued            and outstanding capital stock or the acquisition of substantially all           of the assets of Licensee.",Transfer
"Neither this Agreement nor any of the rights, interests or obligations hereunder shall be assigned by any of the parties hereto without the prior written consent of the other party to this Agreement; provided, however, that Licensor may assign this Agreement to a subsidiary or entity controlling, controlled by or under common control with Licensor.",Transfer
"Licensor hereby grants to Licensee a non-exclusive right to use the trademarks, service marks, trade names, copyrights, logos and designations (collectively, the ""Marks"") relating to the Licensed Products or the Documentation during the term of this Agreement in the marketing by Licensee of the Licensed Products, provided that such Marks clearly indicate Licensor as the owner of the Marks whenever the Licensed Product or Documentation is first mentioned in any written material referencing the Licensed Product and the proper symbol is used in a superscript following the Marks.",IP
"Licensor hereby grants to Licensee an exclusive in the Territory to (1) make Sublicense Copies and copies of the Documentation to meet the demand of Redistributors and Customers and (2) market and sublicense Sublicense Copies and copies of the Documentation, together with any copies of promotional and other materials which Licensor may produce or obtain from time to time to assist Licensee in marketing and sublicensing the Licensed Products during the term of this Agreement by any one or more of the following means:

     (a)  TO A REDISTRIBUTOR: To a Redistributor pursuant to a Redistributor           Agreement containing substantially the same terms and conditions as           are set forth in this Agreement (subject to Section 2.5) and a           Sublicense with each Customer of Redistributor in accordance with           subsection 2.2(b); or

     (b)  TO CUSTOMERS: Pursuant to a Sublicense signed by the Customer.",IP
"Licensor hereby grants to Licensee a non- exclusive, worldwide right to use and reproduce the Master Copy of each Licensed Product and the related Documentation during the term of this Agreement for testing, demonstration to Redistributors. and Customers, support and maintenance, if any, back-up and archive purposes.",IP
If such error or discrepancy is not resolved within thirty (30) days after Licensee's,Liability
Licensor's total liability to Licensee under any provision of this Agreement shall be limited to the amount actually paid by Licensee to Licensor for the Licensed Product giving rise to the liability.,Liability
"written notice to Licensor, then Licensee as its sole remedy may (a) extend  the correction period to a date which is agreeable to Licensor and Licensee  or (b) return all copies of the Licensed Products to Licensor with a  certification by an authorized representative of Licensee that all copies  have been returned to Licensor or have been destroyed and that Licensee has  not retained any copies thereof and Licensor shall refund to Licensee the  amount paid by Licensee to Licensor for such Licensed Products.",Liability
"IN NO EVENT SHALL A PARTY TO THIS AGREEMENT BE LIABLE TO THE OTHER PARTY TO THIS AGREEMENT FOR ANY SPECIAL, INDIRECT,





INCIDENTAL OR CONSEQUENTIAL DAMAGES RESULTING FROM THE USE, OR INABILITY TO USE, THE LICENSED PRODUCTS OR ARISING OUT OF THIS AGREEMENT, INCLUDING BUT NOT LMTED TO LOSS OF PROFIT OR OTHER MONETARY LOSS, LOSS OR INTERRUPTION OF DATA OR CONTUTER TIME, ALTERATION OR ERRONEOUS TRANSNUSSION OF DATA OR PROGRAM ERRORS, EVEN IF SUCH PARTY IS ADVISED IN ADVANCE OF THE POSSIBILITY OF SUCH DAMAGES.",Liability
THE REMEDIES SPECIFIED ABOVE SHALL BE THE SOLE AND EXCLUSIVE REMEDIES OF LICENSEE REGARDING THE LICENSED PRODUCTS.,Liability
The licence granted hereunder shall become effective upon execution of this   AGREEMENT by both parties and shall endure indefinitely unless terminated   under clause 6. 2.,Termination
"Subject to the provisions of this AGREEMENT, and with effect from the date   when the party signing last in time appends its signature to this agreement (""the   effective date""), and enduring in perpetuity unless terminated as provided for   elsewhere in this AGREEMENT, SAP AFRICA grants, and TELKOM accepts a   non-exclusive, non-transferable licence to USE the SOFTWARE,   DOCUMENTATION and other SAP AFRICA PROPRIETARY INFORMATION at   the specified DESIGNATED SITE within the TERRITORY.",Termination
This AGREEMENT shall be governed by and construed under the   Laws of the Republic of South Africa.,Governance
"TELKOM shall not copy the source code, nor disclose it to any third party except   agents retained by TELKOM to assist in maintaining the SOFTWARE, provided   that no such agent is in the business of marketing or developing SOFTWARE   competitive with the SOFTWARE.",Restriction
This AGREEMENT and the licence granted hereunder shall terminate should any   of the following events occur:   6. 2. 1.        30 (thirty) days after TELKOM gives SAP AFRICA written notice of   TELKOM's wish to terminate this AGREEMENT for any reason. Any such   termination shall be subject to accrued rights and obligations but only after   payment of all Licence and Maintenance Fees then due and owing;,Termination
The Maintenance Services may be terminated by TELKOM in writing at   any time upon 3 (three) months prior written notice.,Termination
"Neither Party shall be entitled to cede, or delegate its rights and obligations arising   from this AGREEMENT or to assign this AGREEMENT to any other person or   entity without the prior written consent of the other party provided that either party   shall be entitled to assign this AGREEMENT, in whole and not part only, to any of   its' subsidiary or holding companies (as defined and contemplated in the   Companies Act of 1973, as amended) provided that any such assignment shall   ipso facto cease to be of any further force and effect as between the parties,   should the assignee cease, for whatever reason, to be a subsidiary or holding   company, of the assignor.",Transfer
"In the event that SAP AFRICA develops jointly with TELKOM for universal   application and jointly funds with TELKOM, any extension or modification to the   licensed SOFTWARE, then save as may otherwise be agreed upon in writing by   SAP AFRICA and TELKOM, such extensions or modifications will be the joint   property of SAP AFRICA and TELKOM provided that   8. 3. 1.    Neither SAP AFRICA nor TELKOM will grant to any third party, either   expressly or impliedly, any rights, title, interest in, or licences to, such jointly   developed modification or extension.",IP
"""TERRITORY"" means, for the purposes of USING the SOFTWARE,   all countries in. AFRICA;",IP
"Subject to the provisions of this AGREEMENT, and with effect from the date   when the party signing last in time appends its signature to this agreement (""the   effective date""), and enduring in perpetuity unless terminated as provided for   elsewhere in this AGREEMENT, SAP AFRICA grants, and TELKOM accepts a   non-exclusive, non-transferable licence to USE the SOFTWARE,   DOCUMENTATION and other SAP AFRICA PROPRIETARY INFORMATION at   the specified DESIGNATED SITE within the TERRITORY.",IP
"SAP AFRICA, SAP AG and their licensors, shall not be liable for any claims,   liabilities and costs, including attorneys fees, reasonably incurred in the defence   of any claim (other than for the infringement of intellectual property rights   specified in clause 10. 3 above), arising out of TELKOM'S unauthorised use of the   SOFTWARE, DOCUMENTATION, THIRD-PARTY DATABASE and SAP   AFRICA PROPRIETARY INFORMATION, licensed under this AGREEMENT   provided that SAP AFRICA promptly notifies TELKOM in writing of such claim   and that TELKOM is permitted to control fully the defence and any settlement of   such claim.",Liability
"Notwithstanding anything to the contrary contained in this AGREEMENT, a party   hereto (the ""defaulting party"") shall not be liable for any consequential damage or   loss of whatever nature and/or however caused, that may be suffered by the other   party (the ""innocent party"") other than for consequential loss or damages suffered   by the innocent party caused by the wilful or intentional acts or omissions of the",Liability
"TELKOM'S sole and exclusive remedies for any breach of SAP AFRICA'S   warranties contained in clause 10 shall, at SAP AFRICA'S option, be either:   11. 1. 1       replacement of the SOFTWARE and/or performance of services in respect   thereof; or   11. 1. 2       return or credit of an appropriate portion of any payment made, or to be   made, by TELKOM with respect to the defective portion, or the whole of the   SOFTWARE or Maintenance Services, but excluding the License Fee or any   portion thereof.   SAP AFRICA must exercise its option within 20 days of first becoming aware of the   defect.",Liability
"Subject to, and without prejudice to the provisions of this clause 11. 1 and clause   10, SAP AFRICA'S liability for any loss or damages of whatever nature or however   arising, that may be suffered by TELKOM or AFFILIATE from USE or license of the   SOFTWARE and irrespective of the number of occurrences giving rise to such   liability, shall be limited to the aggregate of all License Fees paid by TELKOM to   SAP AFRICA in terms of this AGREEMENT, up until the date when such damages   are determined or agreed.",Liability
"For the avoidance of doubt, it is recorded that SAP AFRICA will not be liable under   this AGREEMENT for:   11. 3. 1       the MODIFICATION or improvement of the SOFTWARE by TELKOM to fit   the particular requirements of TELKOM; or   11. 3. 2       the correction of any data errors resulting from MODIFICATIONS or   EXTENSIONS by TELKOM or its agents; or   11. 3. 3       the correction of any data errors as a result of misuse of the SOFTWARE by   TELKOM or its agents; or   11. 3. 4       preparation or conversion of data by TELKOM into the form required for use   with the SOFTWARE.",Liability
defaulting party or any person or entity in respect of whom the defaulting party may   be vicariously liable.,Liability
"This Agreement shall be construed in accordance with, and governed by, the





laws of the State of Georgia, without regard to the conflicts of law rules of such state.",Governance
"In the event that Certegy, or another member of the Certegy Group, shall enter into a Divested Business transaction with respect to the Certegy Group, and the scope of permitted use or other terms applicable to the Licensed Equifax Materials (excluding the Utility Software Programs) under the license or sublicenses granted in this Section 4.1 are required to be modified to effect such transaction, Equifax will, or will cause the sublicensor under the applicable sublicense to, agree to such modifications to the extent (i) required for the transaction to be effected and (ii) not materially detrimental to the interests of the Equifax Group.",Transfer
Neither of the parties hereto may assign its rights or delegate any of its duties under this Agreement without the prior written consent of each other party.,Transfer
"Effective as of the Closing Date, and subject to Sections 2.3 and 2.4 and Article III hereof, Equifax agrees, at its expense, to transfer, or cause to be transferred, to Certegy or to a Designated Certegy Member all right, title and interest held by Equifax and/or its Affiliates as of the Closing Date in and to each of the assets identified on Exhibit B hereto, subject to the retained rights described therein.",IP
"interest in and to (i) the APPLY source code (other                           than the source code owned by Equifax pursuant to                           subsection B below) and object code, including the                           customer level code written in the TCL or APPLY Basic                           programming language, (ii) documentation related to                           the foregoing, and (iii) all patents, patent rights                           and copyrights related thereto, shall be and at all                           times will remain the sole and exclusive property of                           Certegy.",IP
"As of the Closing Date, all right, title and",IP
"Equifax hereby assigns, and shall cause each member of the Equifax Group to assign, to Certegy, or the respective Designated Certegy Member, all right, title and interest it may hold in and to such modifications, improvements, Certegy Enhancements and Derivative Works.",IP
"Certegy hereby assigns, and shall cause each member of the Certegy Group to assign, to Equifax, or the respective Designated Equifax Member, all right, title and interest it may hold in and to such modifications, improvements, Equifax Enhancements and Derivative Works.",IP
"limitation, all patents, patent rights and copyrights                           related thereto, shall be and at all times will remain                           jointly owned by Equifax and Certegy.",IP
"Any patent rights to any invention that (i)                           has been incorporated into an asset and (ii) was                           created or developed (in any form or manner) prior to                           the Distribution Date, shall be jointly owned by the                           respective parties.",IP
"and interest in and to the Retail Reach source code,",IP
"object code and documentation, including, without",IP
"As of the Closing Date, all right, title",IP
"Certegy hereby grants, and will cause the other members of the Certegy Group to grant, to Equifax a fully paid, non-exclusive, perpetual, worldwide, non-transferable license to use, modify, copy, improve, create Derivative Works and Equifax Enhancements from, and sublicense the Licensed Certegy Materials (excluding the Utility Software Programs) solely for use in the Equifax Business and as that business may evolve and change in the future, subject to the following:

          (i)   Equifax shall not sublicense, or otherwise disclose or                 distribute, or permit any Person to use, the Licensed Certegy                 Materials (excluding the Utility Software Programs), except in                 accordance with Section 4.4(b);

          (ii)  Equifax shall hold the Licensed Certegy Materials (excluding the                 Utility Software Programs) in strict confidence; will not remove                 or destroy any proprietary markings of the Certegy Group on or                 contained in the Licensed Certegy Materials (excluding the





                Utility Software Programs); and will include the copyright and                 patent notices of the licensor as specified from time to time by                 the licensor for the Licensed Certegy Materials (excluding the                 Utility Software Programs) on and in all copies of the Licensed                 Certegy Materials (excluding the Utility Software Programs);

          (iii) Equifax shall not export or re-export the Licensed Certegy                 Materials (excluding the Utility Software Programs) without the                 appropriate United States or foreign government license; and

          (iv)  all sublicenses from Equifax to members of the Equifax Group (A)                 shall contain the rights and restrictions set forth in this                 Section 4.4(a) with respect to the license granted to Equifax                 and comply with Sections 4.4(b) through (d) hereof and (B) shall                 be diligently enforced by Equifax.",IP
"Equifax hereby grants, and will cause the other members of the Equifax Group to grant, to Certegy a fully paid, non-exclusive, perpetual, worldwide, non-transferable license to use, modify, copy, improve, create Derivative Works and Certegy Enhancements from, and sublicense the Licensed Equifax Materials (excluding the Utility Software Programs) solely for use in the Certegy Business and as that business may evolve and change in the future, subject to the following:

          (i)   Certegy shall not sublicense, or otherwise disclose or                 distribute, or permit any Person to use, the Licensed Equifax                 Materials (excluding the Utility Software Programs), except in                 accordance with Section 4.1(b);

          (ii)  Certegy shall hold the Licensed Equifax Materials (excluding the                 Utility Software Programs) in strict confidence; will not remove                 or destroy any proprietary markings of the Equifax Group on or                 contained in the Licensed Equifax Materials (excluding the                 Utility",IP
"Without limiting the foregoing, Equifax hereby grants, and will cause the other members of the Equifax Group to grant, to Certegy a fully paid, non- exclusive, perpetual, worldwide, transferable license to use, modify, improve, create Derivative Works from, and sublicense, the Utility Software Programs (in both object and source code format) identified on Exhibit L as being owned by Equifax or a member of the Equifax Group for any and all fields of use and to any and all Persons.",IP
The sublicense rights granted to Equifax pursuant to Section 4.4(a) include the right for Equifax to grant sublicenses to the Licensed Certegy Materials (excluding the Utility,IP
"Software Programs); and will include the copyright and patent                 notices of the licensor as specified from time to time by the                 licensor for the Licensed Equifax Materials (excluding the                 Utility Software Programs) on and in all copies of the Licensed                 Equifax Materials (excluding the Utility Software Programs);

          (iii) Certegy shall not export or re-export the Licensed Equifax                 Materials (excluding the Utility Software Programs) without the                 appropriate United States or foreign government licenses; and

          (iv)  all sublicenses from Certegy to members of the Certegy Group (A)





                shall contain the rights and restrictions set forth in this                 Section 4.1(a) with respect to the license granted to Certegy                 and comply with Sections 4.1(b) through (d) hereof and (B) shall                 be diligently enforced by Certegy.",IP
"The parties acknowledge and agree that, as between the                           parties, all right, title and interest in and to the





                          trademark or service mark ""APPLY,"" as it relates to                           the APPLY software product, shall be and remain the                           sole and exclusive property of Certegy; provided,                           however, that Certegy shall grant to Equifax a                           perpetual, fully paid, world-wide, exclusive license                           to use the ""APPLY"" trademark or service mark solely                           for use in combination with the mark ""Equifax"" and                           solely in connection with the use of the APPLY                           software PRODUCT.",IP
"transferable right to continue to use the Marks that were owned immediately prior to the Distribution Date by a member of the Certegy Group and employed in the Equifax Business, but only to the extent such Marks were displayed by the Equifax Group prior to the Distribution Date (i) on assets owned by Equifax or any member of the Equifax Group (other than the Transferred Assets), (ii) on premises jointly occupied with one or more members of the Certegy Group, and (iii) on letterhead, product and services documentation, invoices, software programs, packaging and similar materials used by the members of the Equifax Group, and such Marks are used in accordance with the same guidelines for usage as the Equifax Marks as described in subsection (a) above.",IP
"Without limiting the foregoing, Certegy hereby grants, and will cause





the other members of the Certegy Group to grant, to Equifax a fully paid, non- exclusive, perpetual, worldwide, transferable license to use, modify, improve, create Derivative Works from, and sublicense, the Utility Software Programs (in both object and source code format) identified on Exhibit L as being owned by Certegy or a member of the Certegy Group for any and all fields of use and to any and all Person",IP
"As of the Closing Date, Equifax and Certegy                           shall each have the perpetual, fully paid, worldwide                           right and license to make, use, sell, copy,                           distribute, import, develop Derivative Works or                           enhancements of, and publicly perform and display, for                           any purpose, the entire APPLY software product (to the                           extent the licensee does not already own the same), in                           both source and object code format, and the                           documentation thereof without any obligation                           (including any obligation to account or pay royalties)                           or liability to the other owner.",IP
"Equifax hereby grants, and will cause each member of the Equifax Group to grant, to Certegy and each member of the Certegy Group a fully paid, non- exclusive, worldwide, non-transferable right to continue to use the Equifax Marks employed in the Certegy Business, but only to the extent such Equifax Marks were displayed by the Certegy Group prior to the Distribution Date (i) on the Transferred Equifax Assets, (ii) on premises jointly occupied with Equifax, and (iii) on letterhead, product and services documentation, invoices, software programs, packaging and similar materials used by the members of the Certegy Group, and such Equifax Marks are used in accordance with the guidelines for usage of the Equifax Marks published and amended by Equifax from time to time.",IP
"Software Programs) to the members of the Equifax Group, which sublicenses may include the right to further sublicense such Licensed Certegy Materials (excluding the Utility Software Programs) to such Group member's customers solely for each such customer's internal business purposes to the extent related to the Equifax Business.",IP
"Certegy hereby grants to Equifax a fully                           paid, non-exclusive, perpetual, worldwide license to                           use, modify, copy, improve and create Derivative Works                           and enhancements from, in source code and object code                           format, processes or procedures developed by Equifax                           in support to the Paynet Secure software product that                           have applicability independent of or from the Paynet                           Secure software product.",IP
